sha256,canonical_path,first_repo,first_branch,first_seen_commit
eb0fff372a8d586772f40dc6c2ba6638b56bbc8dec6b57bf2dd528b57b58b1a4,eclipse-workspace\SpringJDBC\modules\infra\SpringDemo\docker-compose.yml,eclipse-workspace,SpringJDBC,
45f85eeb1b1a3f3601919f27fe7d410bc1b917529f72c7ca70517db3ea7da04b,eclipse-workspace\SpringJDBC\apps\SpringDemo\pom.xml,eclipse-workspace,SpringJDBC,
fbb3b0c37975c447e1fd756f961da2b7d5234d7e53003eee36f610935c2c2ef9,eclipse-workspace\SpringJDBC\modules\java\SpringDemo\src\main\java\SpringDemo\SpringDemo\Models\Product.java,eclipse-workspace,SpringJDBC,
64c85fcf73710901ae022f2574bf74f70532c1a9d75dc2760a59de63e58eb9de,eclipse-workspace\SpringJDBC\modules\java\SpringDemo\src\main\java\SpringDemo\SpringDemo\config\MvcConfiguration.java,eclipse-workspace,SpringJDBC,
81203b1e207d1972987216751a2fcd1418624d3786cea2ee66490f56f7c7ca21,eclipse-workspace\SpringJDBC\modules\java\SpringDemo\src\main\java\SpringDemo\SpringDemo\controller\HomeController.java,eclipse-workspace,SpringJDBC,
e6cd71076371b737347a7a81e5d9c585c589434ad6a8bcb7810752fec5f1cf07,eclipse-workspace\SpringJDBC\apps\demo\pom.xml,eclipse-workspace,SpringJDBC,
7c9007faf2b468808545368b44abeaf49d1f8ff0deb3749d51718b71c3209310,eclipse-workspace\SpringJDBC\apps\my-torque-project\pom.xml,eclipse-workspace,SpringJDBC,
9740bcef4853a816e85b78f104afc23c921e2fb85771a4a8a49f755b211974dc,eclipse-workspace\SpringJDBC\apps\org.sample-0.0.1-SNAPSHOT\.classpath,eclipse-workspace,SpringJDBC,
0c14cff2cf31afa7b4d6df8575c6ba87af732d6be8870834d666ef20928d4605,eclipse-workspace\SpringJDBC\apps\org.sample-0.0.1-SNAPSHOT\.project,eclipse-workspace,SpringJDBC,
30b5748ece19c7f268c28646963ac59106d6f2c59785de9b6ef050e0867c037a,eclipse-workspace\SpringJDBC\apps\org.sample-0.0.1-SNAPSHOT\.settings\org.eclipse.jdt.core.prefs,eclipse-workspace,SpringJDBC,
d007e8a6061819fad8c9876ec594a50f7f07840d324f328c47e7ff01d318285f,eclipse-workspace\SpringJDBC\apps\org.sample-0.0.1-SNAPSHOT\pom.xml,eclipse-workspace,SpringJDBC,
713e335dff3b06ce7292afbe507323fcf07e96e53e648d88f9576d9df0b65b15,eclipse-workspace\SpringJDBC\apps\sample\.project,eclipse-workspace,SpringJDBC,
351c535fe0f6c8af374afee878d6b7099022e6ba8688e7f6045a73d6e60d801d,eclipse-workspace\SpringJDBC\apps\sample\.settings\org.eclipse.jdt.core.prefs,eclipse-workspace,SpringJDBC,
29945725d74503848c55a9439faf354a3bd20186d8ce39feb9382533713ec55d,eclipse-workspace\SpringJDBC\apps\sample\.settings\org.eclipse.wst.common.component,eclipse-workspace,SpringJDBC,
82cffe7cd7fbdc6e4cce91c64208b17d778cde90587f56232c278baf4fb75db8,eclipse-workspace\SpringJDBC\apps\sample\pom.xml,eclipse-workspace,SpringJDBC,
e24d1888e89db51905cbaa79e01bb95d3e40e561f10a4fcfc66886af7bca2f3f,eclipse-workspace\SpringJDBC\modules\java\sample\src\main\java\com\sample\config\MvcConfiguration.java,eclipse-workspace,SpringJDBC,
6ea8a202b77119f9872a9ff0f9e3db6caf4c56c1246317b15a1a7ec2270874b2,eclipse-workspace\SpringJDBC\modules\java\sample\src\main\java\com\sample\controller\HomeController.java,eclipse-workspace,SpringJDBC,
a06744bd3046b966484c283f259a4b441b78ddac39aa591d8205beef359505b9,eclipse-workspace\SpringJDBC\apps\sample\src\main\webapp\WEB-INF\web.xml,eclipse-workspace,SpringJDBC,
73449295f22f0a37e53f2d19e8a720155cdb14f50f1148cc1665f89bab00276b,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.log,eclipse-workspace,nlkishore-patch-1,
5be1459897227bb0341b5d018621666b91a3b50fe3f30024ac27ff08d71b0337,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.mylyn\.tasks.xml.zip,eclipse-workspace,nlkishore-patch-1,
6454422266c510e278709765dd0e39300df6ce5fbc93bc00237cb24de5f637fb,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.mylyn\tasks.xml.zip,eclipse-workspace,nlkishore-patch-1,
1ab10551c9feae5a6844a67d378f425ddfc1c29a1e5b9c187942f0440d50d63f,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\AnnotationDI\.markers,eclipse-workspace,nlkishore-patch-1,
44067512d871cb9f3909d0abf4b2768c47d86f95d1654081c96c1b6bc560f3cb,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\AnnotationDI\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
b62cf7b1318dd792f1014928c192fef9c4028f38a0ae0f863b6b227936ca4bb2,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Hibernate-Demo\.markers,eclipse-workspace,nlkishore-patch-1,
a477c36b594eaa56ffaeb412101ee27b653e9762b670e3b6f93f10b5641f4064,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Hibernate-Demo\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
0604c61deb9d11d28c055d6bda20ca82fcb841fc82c55e1445198488da8f8d44,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Hibernate\.markers,eclipse-workspace,nlkishore-patch-1,
5c884c088bc44b0dc18ecb8d79b560940a3282edbd9290e157bc0b71df3ce1b5,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Hibernate\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
9947a657cfdea68e9daa3720063cc026fb794d5c5d1deb0ebcfad2abdb421588,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\JDBC-with-Spring\.markers,eclipse-workspace,nlkishore-patch-1,
516367bcb5a291a490550942f6f93fea6d7ae855646d22d47645b1caa07ae677,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\JDBC-with-Spring\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
855e6815b75a522cbe7afc1d6e075e6759ef3056ab10be3a11cfa86881eb7363,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\SimpleJava\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
523dcc887bfbfcc8e62bca79fceb8b323c3a446cb24b587002b4de108ef46bc5,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Spring-AOP\.markers,eclipse-workspace,nlkishore-patch-1,
d2169f332f82d286af29f11d8fc5cdc566bf42f628e732f9ab8e050de5c80470,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Spring-AOP\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
228e091ed6de229dd15428107341e60f08b0b0de1140e014fde5097061b01c2a,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Spring-DBC\.markers,eclipse-workspace,nlkishore-patch-1,
6dd0507e9239d1b9c5cde1a0ea554740bab65c542d9c16c7789398cac1e1a5ba,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\Spring-DBC\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
6af605da8f18ab28a943ad9a3869c46c6d3b17dae2c36f48e1e0191844a130c4,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\SpringDemo-v1\.markers,eclipse-workspace,nlkishore-patch-1,
209a8884b86127a6666b7c00b0aa7bf13d6b862338c1b23e8b61a621d385c401,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\SpringDemo-v1\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
eb679590424f17dab3a1e198bce774f13941642b49d4f12d9ae779dde18b2e3b,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\SpringDemo-v2\.markers,eclipse-workspace,nlkishore-patch-1,
345464a9c6a483c515b399d7c096d9e08b1fe0c708ef05c4c8395b9a16cf69c9,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\SpringDemo-v2\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
dfa2f86aca00df0bdf8fe8f440fe270bac73e01e5cdcf7b88d04225356b07f79,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\SpringDemo\.markers,eclipse-workspace,nlkishore-patch-1,
fa2877de3a5155df93064fbbad8a08104bab7ccab28f7076f8f5b1c25bc055ec,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.projects\SpringDemo\org.eclipse.jdt.core\state.dat,eclipse-workspace,nlkishore-patch-1,
8fa2d720a42d7eda0dded896bd6d016d35b9e1460f8c36e48b7478b7e1c220d8,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.root\.indexes\properties.index,eclipse-workspace,nlkishore-patch-1,
588bbdcdf2e758edf12805b5ad47c9ca84a85d3c0e4abd3f7ef35e7f850d7607,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.resources\.safetable\org.eclipse.core.resources,eclipse-workspace,nlkishore-patch-1,
299a285a745c99bbb60a1a9a581809b1490e3b9a066c42bf5e90c0e1d95720e4,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.runtime\.settings\org.eclipse.core.resources.prefs,eclipse-workspace,nlkishore-patch-1,
f5e29f31606351c5adbe0f36ef026f96250b3f1decb084ec30663fb63b81d15d,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.runtime\.settings\org.eclipse.ui.ide.prefs,eclipse-workspace,nlkishore-patch-1,
c25f9cabc794c7ace40045195c4355c5cdcddb2dd807be463e20737ac5f9fab3,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.core.runtime\.settings\org.eclipse.ui.workbench.prefs,eclipse-workspace,nlkishore-patch-1,
e33289654f52e44aaf1eac19e3282d3e8fcde2a3de8b9a7850e4c5d97a40c2e0,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.debug.core\.launches\JavaBasic.launch,eclipse-workspace,nlkishore-patch-1,
3e05886097c5b4bea7eb6063f66bf1957f680b1817a4d56a167656a81fe8aab5,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.debug.ui\dialog_settings.xml,eclipse-workspace,nlkishore-patch-1,
552e1a27815daf8344d92f5747fcb57c3bab0774cfaad5f75b79a1eef885c419,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.debug.ui\launchConfigurationHistory.xml,eclipse-workspace,nlkishore-patch-1,
f07b3ac03ee7924398f60dc9bacbc7241de5fc0b8b667c246787a2bfc36e753c,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.e4.workbench\workbench.xmi,eclipse-workspace,nlkishore-patch-1,
919d918701a7ed2edc726c63feb09be69dd5dac93369a54f6c24fd7f24bd4636,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.equinox.p2.ui\dialog_settings.xml,eclipse-workspace,nlkishore-patch-1,
57d3ff86778341c82b2361e32baaf5be26f5b03fd550b58a7dad43dae926a80d,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\1458847485.index,eclipse-workspace,nlkishore-patch-1,
0567c28c68fbcb8be5a22ea4b022bff069fcde3b2298529aba2b08fd72af8f38,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\1839122455.index,eclipse-workspace,nlkishore-patch-1,
ee1a43b82473403350d8f4048b420dd469ad21d3f677388337ea8de44fd9a1ce,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\1865797976.index,eclipse-workspace,nlkishore-patch-1,
8d8acc5433e5d190edc66e9842e8e34b9e49bb40cc6a8c6e57c2ebc8545bc22d,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\2369030719.index,eclipse-workspace,nlkishore-patch-1,
29aeb11f097e8289da3cf3682b1fdf56f5e8dbe7723744dbe60077ca062564ff,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\3263628421.index,eclipse-workspace,nlkishore-patch-1,
2f7256f8e7a3c6cbcbd6ea627f538a454a903756220e602f924337c40ab1e35a,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\3374935223.index,eclipse-workspace,nlkishore-patch-1,
8f5e6239dd02949dad5b39a7562c9c571161239df2b932e84df47c1cb53ce70d,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\3436064790.index,eclipse-workspace,nlkishore-patch-1,
9ad004a684e7398eeddb0669b03dd4a70a36a10b01206a65f2584b7da014533b,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\externalFilesCache,eclipse-workspace,nlkishore-patch-1,
3320829732d40618eea5a23018c1828f3003281eca2e67d3ddc1da9304e2c107,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\externalLibsTimeStamps,eclipse-workspace,nlkishore-patch-1,
8a32b0205f922f9af36b4f152a19ffb171da18f6a6aed4736c0b68140a05fcd6,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\nonChainingJarsCache,eclipse-workspace,nlkishore-patch-1,
f3f902f5942b4e542e1084e64ec768f590018f7f3c84e01967f9481bc2c9d0f7,eclipse-workspace\nlkishore-patch-1\docs\.metadata\.plugins\org.eclipse.jdt.core\participantsIndexNames.txt,eclipse-workspace,nlkishore-patch-1,
cca0ecbefbe1ef5ec39f85cc35dd68888299b1038621ad31800bbcd7a26352c4,eclipse-workspace\nlkishore-patch-1\docs\.metadata\.plugins\org.eclipse.jdt.core\savedIndexNames.txt,eclipse-workspace,nlkishore-patch-1,
47609e190deb2a18a237c0c3fa9f684c80030e82638d5910737602fcd93d6839,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.core\variablesAndContainers.dat,eclipse-workspace,nlkishore-patch-1,
3bf6687d62d9f5b8d1e86761695be0dd93f44f974584dc751f926b0a1ded1879,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.ui\QualifiedTypeNameHistory.xml,eclipse-workspace,nlkishore-patch-1,
f207c16e84746257b04e888b5379d6125897f96936c193a1ec1fc44e97b01f72,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jdt.ui\dialog_settings.xml,eclipse-workspace,nlkishore-patch-1,
96aca9f76e2d550ecc3a0962be03cb7fc074131b598b9a20d65b339bb85ac3a7,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jst.j2ee.web\webLibrariesCache.index,eclipse-workspace,nlkishore-patch-1,
973ca8fcc99f10c970af11152b5edde6c78641a305ce701659dc29d02c8a91fc,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jst.j2ee\earLibrariesCache.index,eclipse-workspace,nlkishore-patch-1,
23923c4fe4e5ca2272784729f2f2f262952510a3c0713e1e2e8a610e1e7ca4b9,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jst.jsp.core\jspsearch\1557066167.index,eclipse-workspace,nlkishore-patch-1,
52896f699dc1a987e979a66d469be7659fb2c0c791216764e218c96fad2eb06d,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jst.jsp.core\jspsearch\521009352.index,eclipse-workspace,nlkishore-patch-1,
b2b395607b55223eadc321c810caa0c95d328327300dbc6d3c457a68e36a98ef,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jst.jsp.core\taglibindex\2076729075.dat,eclipse-workspace,nlkishore-patch-1,
d788aede03b144847ec1cf3f9cd1b5fa9e4676d5d021a6f17ce79d4d7d3fe090,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.jst.jsp.core\taglibindex\86046143.dat,eclipse-workspace,nlkishore-patch-1,
8de2106dde30f653faa060186a61ab0bdf6f4e1e529c7d820cdd81a4def71e32,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.core.ui\dialog_settings.xml,eclipse-workspace,nlkishore-patch-1,
dfb806a31055448d7b542bc1d29827595af932800b49cce3623aab2266d3f41c,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.core\JDBC-with-Spring.lifecyclemapping,eclipse-workspace,nlkishore-patch-1,
d9f406cde379d0effd4fc54848d0a66b62680f93df687d4c7528ab7cd26e650a,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.core\SpringDemo.lifecyclemapping,eclipse-workspace,nlkishore-patch-1,
e2bc117edfaa520f3bc3d54b453086a641c0793e8e8420f48818df0a32331dec,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.core\workspaceState.ser,eclipse-workspace,nlkishore-patch-1,
91e7b21e0982a7ed4f4e944c10952b5886a13e5d3573f53b94928b223f733582,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.core\workspacestate.properties,eclipse-workspace,nlkishore-patch-1,
11ff0b6719020dd76f0600911f6420678b5a692112e9eca048e14164420ebbcb,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.jdt\JDBC-with-Spring.container,eclipse-workspace,nlkishore-patch-1,
68c640b885aefe6e0445ecf46d7e51263ad6b16260e7bcb1bb5b721d763dd23f,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.jdt\Spring-AOP.container,eclipse-workspace,nlkishore-patch-1,
844dcd26cabc4be9689b4da624605de3e97c67af96a64904d7b883586c6865d2,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.jdt\SpringDemo-v1.container,eclipse-workspace,nlkishore-patch-1,
69ee620da09db7cb9dbb42ac27ffa1c465b121717ec035bfff407be3fa744cc9,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.jdt\SpringDemo-v2.container,eclipse-workspace,nlkishore-patch-1,
46f89a5dd87d192122dfe2ec3ff315c708b37ca7f5c26ed30c3d26d9c3a07ed0,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.m2e.jdt\SpringDemo.container,eclipse-workspace,nlkishore-patch-1,
22af56f86b15e29097c7f65fbfa17f0d69a5118027d2a94fed629193e60776ee,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.pde.core\.cache\clean-cache.properties,eclipse-workspace,nlkishore-patch-1,
4ed386c9bf9cc1ae79c2e34d50723d4c2a7cce629c482d48db7f210017d23e0a,eclipse-workspace\nlkishore-patch-1\docs\.metadata\.plugins\org.eclipse.pde.core\SavedExternalPluginList.txt,eclipse-workspace,nlkishore-patch-1,
67192723265693f980d488e2262159a792be997a18789d74fa6d6054bd9ff5a5,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.ui.ide\dialog_settings.xml,eclipse-workspace,nlkishore-patch-1,
99711b6facca7bc1064272b30fcb07f996722065a2629e64cec92e3455d07fb3,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.ui.workbench\dialog_settings.xml,eclipse-workspace,nlkishore-patch-1,
84601e25b91ca1b13733971d88c2f53ceb4679f1702e963b6f9df09fcc8348ef,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.ui.workbench\workingsets.xml,eclipse-workspace,nlkishore-patch-1,
13e4975c23362ba28a67d163df481262006c511ba62280056117571e67c51843,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.wst.jsdt.core\externalLibsTimeStamps,eclipse-workspace,nlkishore-patch-1,
cb0cb47dabce88927c2dbaa4b228c4fb5c28e971b71d7227c82691c66598eaa8,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.wst.jsdt.core\indexes\931870702.index,eclipse-workspace,nlkishore-patch-1,
e79a148e47c340501f9c19ce106df708928d3bdb657b799ae3ea7e02065bbffb,eclipse-workspace\nlkishore-patch-1\docs\.metadata\.plugins\org.eclipse.wst.jsdt.core\indexes\savedIndexNames.txt,eclipse-workspace,nlkishore-patch-1,
9575ef229cfaf49ef8016a31d3650d78ce982a9e333d41d1d4b2f34405273416,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.wst.jsdt.core\variablesAndContainers.dat,eclipse-workspace,nlkishore-patch-1,
84832f2be9f4b3905c96060454b77b07909ebeb5963d7ff25f2b14f20c68ac25,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.wst.sse.core\task-tags.properties,eclipse-workspace,nlkishore-patch-1,
fd6b7a24755fd23c4334e266a3dd4eb8cdd4ac14319dc003012e4ab9fbe19ab3,eclipse-workspace\nlkishore-patch-1\apps\.metadata\.plugins\org.eclipse.wst.validation\dep.index,eclipse-workspace,nlkishore-patch-1,
9f616487cb0f6590c0fecb07b713eccdca314750ec151d1fb4427a9377ee5900,eclipse-workspace\nlkishore-patch-1\apps\.metadata\version.ini,eclipse-workspace,nlkishore-patch-1,
6f2abfc2c9206f1dc383772a62bd502a1b39be3941d55a44382617d7f115de4d,eclipse-workspace\nlkishore-patch-1\apps\JDBC-with-Spring\.project,eclipse-workspace,nlkishore-patch-1,
bc3b9c165b03297a17e5f114adaf4603846e76c0fad09515363e71799bf794f0,eclipse-workspace\nlkishore-patch-1\apps\SimpleJava\.classpath,eclipse-workspace,nlkishore-patch-1,
45add922d8b9cd258a0958c38f50e552202c021879a264fadfa02ecfa3810f67,eclipse-workspace\nlkishore-patch-1\apps\SimpleJava\.project,eclipse-workspace,nlkishore-patch-1,
da9adc48dc6945deb3733ad53b7dfec6b92bcd3bd3e0cee918168eb28a836655,eclipse-workspace\nlkishore-patch-1\modules\java\SimpleJava\src\EmailWithEmbeddedImage.java,eclipse-workspace,nlkishore-patch-1,
8ac1caacfc03c4b30270de55ec0f3c33d3206e7fdd49811bf402e55e59ac784e,eclipse-workspace\nlkishore-patch-1\modules\java\SimpleJava\src\EmailWithExternalImage.java,eclipse-workspace,nlkishore-patch-1,
237d7777d2b156ec9751f8fe523b4c736e5c77dacc6967190c8fb6d0a65d4d1a,eclipse-workspace\nlkishore-patch-1\modules\java\SimpleJava\src\SendEmailWithEmbeddedImage.java,eclipse-workspace,nlkishore-patch-1,
f3ea8117c88c7bd72d2031fd0980221a7a437b46cf40c377da6b6319605deedf,eclipse-workspace\nlkishore-patch-1\modules\java\SimpleJava\src\SendEmailWithImage.java,eclipse-workspace,nlkishore-patch-1,
429bc814c7879ce35794f9486c809247b4e0b4aa51dfa5e3933e66c93d5094dc,eclipse-workspace\nlkishore-patch-1\modules\java\SimpleJava\src\module-info.java,eclipse-workspace,nlkishore-patch-1,
2c2a6b7eb6bcc14f92029fc4c173dd37807270e26bba8c2898c0cfa954faa599,eclipse-workspace\nlkishore-patch-1\apps\SpringDemo-v1\.project,eclipse-workspace,nlkishore-patch-1,
70eab9aa9110b7e5a0f0820f4ca16405c3c11fc0a8a48146907d6c29461ee6ee,eclipse-workspace\nlkishore-patch-1\apps\SpringDemo-v1\.settings\org.eclipse.wst.common.component,eclipse-workspace,nlkishore-patch-1,
8e78e9dcb38a58bcdc01d8c8ca99f52a5b3a668e79bc8836bc7fed3c92f11bed,eclipse-workspace\nlkishore-patch-1\apps\SpringDemo-v2\.project,eclipse-workspace,nlkishore-patch-1,
99faa84e46a36cb3a3ae99d320a7294cac7bdb48f0e28b66748170d6d9e14d89,eclipse-workspace\nlkishore-patch-1\apps\SpringDemo\.settings\org.eclipse.jdt.core.prefs,eclipse-workspace,nlkishore-patch-1,
5fb5d65949f65a9a359c72914e8b0b872b651cb4384b889e3293a66d4a9feb4a,eclipse-workspace\nlkishore-patch-1\apps\org.sample-0.0.1-SNAPSHOT\.project,eclipse-workspace,nlkishore-patch-1,
19b0fb0c214c87e3fa88c1ac69c6b37d0f6d3b23a411d9946e41f493c8363c0a,eclipse-workspace\nlkishore-patch-1\apps\sample\.project,eclipse-workspace,nlkishore-patch-1,
14d4c38b670d0f3c9b7dc338d951c5a999db6adf26488b2258f3e394e4f27954,eclipse-workspace\nlkishore-patch-1\apps\sample\.settings\org.eclipse.jdt.core.prefs,eclipse-workspace,nlkishore-patch-1,
ffda92cd3c41ea354e0f515a0f2e80d98251e2ce62808eb076ab355c0cd60e52,TestRepo\main\docs\DBHealthCheckSample.txt,TestRepo,main,
b3e9d259cd3a9b1b6808a1ad657fcfc41566219a0b6c7446e043763c18ea3338,TestRepo\main\apps\Turbine7Webapp.properties,TestRepo,main,
3af36bcf7fed81f0efc1a6ba4cc53dfa71e7cebca24d81cd7a949d85b73ee15d,TestRepo\main\apps\test.html,TestRepo,main,
49c8c938502f0aeeb94fe1dcfec2b3e8cd710aafe47784925305b76df8f6ee1a,docker-app-lab\main\apps\.gitignore,docker-app-lab,main,
5449ba4d3205ac5bd6e2cccd7b1e6ccbaa8c259f99bf7e55ab64333614325c57,docker-app-lab\main\apps\Docker-Build-install-commands.docx,docker-app-lab,main,
371ff5542a8a7ab8a6b011db6cdcdbebb89a821419c0faf2ab7333d63ea399d7,docker-app-lab\main\apps\DockerExamples.docx,docker-app-lab,main,
19d000ed50266b52c2d3376b7b62124582cb378a8836ca27fa2ec2b6a508c5eb,docker-app-lab\main\docs\Readme.md,docker-app-lab,main,
0b678a1358fa0b904fecef57094ac0d5a50c29ad5627bff7eeec7e0dad1bf47d,docker-app-lab\main\apps\logparser-blockchain\Dockerfile,docker-app-lab,main,
79cc23fa020688202079dca5a3a5805a32cabc45af25f394575896a9681bc82a,docker-app-lab\main\docs\logparser-blockchain\Readme.md,docker-app-lab,main,
21da16ff5557174b834651a803f5f59ce8c56eeea5e11a4cc86d24af5dceec9e,docker-app-lab\main\modules\infra\logparser-blockchain\docker-compose.yml,docker-app-lab,main,
c43300fedfc3eaa75897f75f25a2044b1b39c7c21fad5f6273e3754b451793c6,docker-app-lab\main\modules\python\logparser-blockchain\logparser.py,docker-app-lab,main,
b51a8e6ca08aa39c0e44cfc8b88ce48bcd11da512b77cdf542fa7456b7c6cd69,docker-app-lab\main\docs\logparser-blockchain\requirements.txt,docker-app-lab,main,
eb325c38bc766be81f936bdcf539eec31935afefce69efefa561356e85c99f39,docker-app-lab\main\apps\logparser-langgraph\Dockerfile,docker-app-lab,main,
9eaec5ade34fa84f46225e78e911bded61ee6edb12b5c4397b29c9959fa085f4,docker-app-lab\main\docs\logparser-langgraph\Readme.md,docker-app-lab,main,
